,Lat,Lon,Base,hour,weekday
13299,40.7495,-73.9755,0,16,0
382237,40.7498,-73.9752,3,19,1
504578,40.7775,-73.9787,3,9,0
267163,40.7585,-73.9813,2,11,1
544245,40.7686,-73.9698,3,10,6
421180,40.7319,-73.9998,3,21,2
149300,40.7083,-74.0069,1,18,5
42520,40.7051,-74.01,1,18,6
549670,40.7612,-73.9205,3,18,6
248972,40.7483,-73.9389,2,21,5
10130,40.758,-73.969,0,21,5
213263,40.7718,-73.9556,1,17,6
107882,40.7703,-73.9686,1,10,5
282091,40.7599,-73.9805,2,16,0
269352,40.7019,-73.9847,2,8,5
180041,40.7542,-73.9765,1,16,2
279004,40.7542,-73.9915,2,18,4
212249,40.7395,-73.9923,1,16,6
168200,40.7616,-73.975,1,9,0
59666,40.7219,-73.9472,1,18,2
21272,40.75,-73.9951,0,20,0
116633,40.752,-73.9699,1,18,6
128331,40.7461,-73.9723,1,15,0
280022,40.7684,-73.8626,2,22,4
454385,40.7167,-74.0146,3,19,4
511299,40.7582,-73.9726,3,22,0
369647,40.7409,-74.0075,3,23,2
362772,40.7679,-73.9917,3,9,2
435696,40.7646,-73.9844,3,13,5
483553,40.7869,-73.9556,3,17,5
229075,40.7268,-74.0021,2,20,4
331377,40.7268,-73.9538,3,18,5
205961,40.7091,-73.969,1,6,6
425673,40.7169,-73.9977,3,15,3
502643,40.7167,-74.0149,3,23,4
432787,40.7095,-74.0107,3,22,1
79050,40.7539,-73.9959,1,17,6
473730,40.7792,-73.9829,3,20,3
488451,40.7651,-73.9811,3,11,6
84802,40.7526,-73.9847,1,18,4
378634,40.7742,-73.9652,3,13,1
520873,40.7248,-73.9984,3,22,2
334343,40.6772,-73.9824,3,8,6
86872,40.7573,-73.9688,1,1,0
259862,40.7272,-73.9766,2,20,0
402269,40.7326,-73.9913,3,16,4
51597,40.7523,-74.0034,1,14,0
128149,40.7458,-73.9994,1,15,0
342552,40.7704,-73.8652,3,10,4
553793,40.7437,-74.0071,3,22,6
481395,40.7411,-73.9961,3,10,5
260311,40.7469,-73.9907,2,22,0
286358,40.7136,-73.9463,2,23,2
314863,40.7418,-73.9893,2,15,1
224233,40.759,-73.9737,2,16,6
414252,40.7581,-73.982,3,22,0
100432,40.7656,-73.963,1,11,3
327208,40.7481,-73.9567,3,6,5
230058,40.7151,-73.9917,2,0,0
430596,40.7231,-73.9975,3,15,1
105288,40.7605,-73.982,1,17,1
70515,40.7635,-73.9869,1,20,1
383597,40.7541,-73.9741,3,20,1
187051,40.7356,-74.0029,1,8,3
104821,40.7388,-73.9907,1,15,1
63751,40.783,-73.9531,1,12,3
201360,40.7523,-73.9957,1,16,5
367295,40.7214,-74.0092,3,20,2
305361,40.737,-73.993,2,20,0
257227,40.7181,-73.9439,2,7,0
331619,40.7685,-73.9535,3,19,5
98056,40.7323,-74.0006,1,22,2
224587,40.7584,-73.9925,2,17,6
24886,40.7547,-73.9816,0,10,6
101054,40.6899,-73.9638,1,14,3
234310,40.7587,-73.9724,2,20,0
521570,40.7377,-73.9881,3,23,2
529687,40.7013,-73.9427,3,13,1
157409,40.7182,-73.9982,1,21,6
239271,40.7346,-74.0022,2,0,3
108184,40.6807,-73.958,1,12,5
392347,40.8118,-73.9549,3,7,6
402722,40.7395,-73.9942,3,16,4
562489,40.7605,-73.9793,4,20,0
351493,40.723,-73.9949,3,8,0
30674,40.7529,-73.9816,0,17,3
414251,40.7262,-73.9918,3,22,0
381313,40.7502,-73.9847,3,18,1
507422,40.768,-73.9589,3,16,0
424400,40.7156,-73.9905,3,10,3
358177,40.7546,-73.9698,3,19,0
47200,40.7256,-74.0055,1,18,4
188972,40.7613,-73.9712,1,16,3
487051,40.716,-74.0153,3,7,6
423661,40.771,-73.9515,3,3,3
294215,40.7247,-74.0017,2,7,6
54111,40.6821,-73.9469,1,19,0
476136,40.738,-74.0039,3,10,1
413034,40.7194,-73.9906,3,19,0
414354,40.774,-73.8724,3,22,0
397821,40.7151,-73.9496,3,21,6
369586,40.7169,-74.0058,3,23,2
133300,40.7627,-73.9732,1,13,2
449569,40.7415,-74.0009,3,7,4
94912,40.7134,-74.008,1,14,2
242732,40.7705,-73.8652,2,9,1
466458,40.7654,-73.9659,3,14,2
386194,40.7403,-74.0059,3,8,5
139846,40.6635,-73.9867,1,19,3
275834,40.7241,-73.9962,2,20,6
516073,40.7078,-74.0137,3,15,2
483977,40.7511,-73.9805,3,17,5
320711,40.7721,-73.9497,2,7,6
521465,40.7339,-73.9994,3,23,2
513635,40.7622,-73.9854,3,3,2
70597,40.7233,-73.9826,1,21,1
374552,40.7559,-73.9907,3,17,3
508206,40.7665,-73.9818,3,18,0
292320,40.7166,-74.034,2,16,5
526759,40.7138,-73.9367,3,21,3
211433,40.7217,-74.0023,1,15,6
17297,40.7207,-74.0099,0,16,5
188374,40.7548,-73.9727,1,14,3
556641,40.7174,-74.0049,4,14,3
270809,40.7596,-73.9741,2,16,5
512861,40.7669,-73.9844,3,1,2
319960,40.6764,-73.9634,2,22,5
35187,40.756,-73.9871,0,20,6
526194,40.7401,-74.0053,3,19,3
480197,40.7198,-74.0066,3,6,5
150900,40.7094,-74.0118,1,22,5
391020,40.7668,-73.9818,3,22,5
513448,40.7305,-74.0043,3,2,2
512708,40.7294,-73.987,3,0,2
213612,40.7451,-73.987,1,17,6
32933,40.7682,-73.9836,0,18,5
291720,40.7734,-74.1723,2,12,5
343112,40.7444,-74.0065,3,12,4
484698,40.773,-73.886,3,19,5
249451,40.7857,-73.9703,2,6,6
383684,40.7566,-73.9749,3,21,1
523969,40.7202,-74.0108,3,12,3
329611,40.7288,-74.0004,3,14,5
467403,40.7095,-74.0176,3,17,2
466424,40.6449,-73.7821,3,14,2
214630,40.7115,-74.0169,1,18,6
126228,40.7755,-73.99,1,6,0
145734,40.7846,-73.9761,1,7,5
2680,40.7408,-73.9381,0,11,4
205662,40.7373,-73.9947,1,5,6
319582,40.7537,-73.9803,2,20,5
486973,40.7307,-73.9927,3,6,6
242999,40.754,-73.9742,2,12,1
355726,40.7557,-73.9946,3,17,0
310131,40.714,-74.0379,2,22,2
10261,40.6448,-73.7827,0,6,6
293538,40.7591,-73.9795,2,21,5
538936,40.6878,-74.1824,3,18,5
256429,40.7432,-74.0079,2,22,4
432458,40.7125,-74.0338,3,21,1
309177,40.7387,-73.9853,2,18,2
428731,40.6678,-73.9816,3,7,1
289032,40.7791,-73.9558,2,9,1
472358,40.7442,-73.9742,3,15,3
471052,41.0686,-73.7038,3,10,3
355728,40.7639,-73.9759,3,17,0
87541,40.7049,-74.0119,1,7,0
445326,40.7345,-73.9999,3,16,6
101861,40.7592,-73.9944,1,18,3
37881,40.7622,-73.9956,1,17,5
301108,40.7306,-73.9953,2,20,4
223292,40.7707,-73.9524,2,12,6
495297,40.7793,-73.9557,3,8,4
101136,40.7419,-74.001,1,15,3
328040,40.7794,-73.9836,3,8,5
102605,40.7863,-73.9778,1,22,3
193279,40.7446,-73.9945,1,13,1
293207,40.7562,-73.9831,2,19,5
53398,40.7142,-74.015,1,18,0
37637,40.7342,-73.9991,1,16,5
101003,40.7412,-73.9896,1,14,3
217259,40.7415,-73.9938,1,21,6
407333,40.6932,-73.9994,3,5,0
211986,40.7742,-73.9632,1,16,6
43528,40.7598,-73.9793,1,21,6
210001,40.7314,-74.0031,1,13,6
491502,40.73,-73.9873,3,18,6
121493,40.7761,-73.9614,1,15,4
478924,40.7223,-74.0038,3,20,1
56900,40.7477,-73.9905,1,4,2
101596,40.767,-73.9835,1,16,3
264911,40.7246,-74.01,2,11,3
458345,40.6677,-73.9422,3,9,0
485656,40.7687,-73.8623,3,21,5
62688,40.7254,-73.9838,1,2,3
464699,40.7271,-73.9797,3,2,2
240313,40.7249,-73.9986,2,12,3
368754,40.7657,-73.9819,3,22,2
74539,40.7598,-73.9764,1,18,5
277378,40.7415,-73.985,2,10,4
287521,40.7969,-73.9728,2,15,3
307009,40.7074,-74.0077,2,4,2
156627,40.7476,-73.9768,1,19,6
134501,40.7516,-74.0076,1,17,2
285577,40.72,-74.0075,2,19,2
8982,40.7555,-73.9763,0,20,1
451088,40.6929,-73.9862,3,12,4
347171,40.7254,-73.997,3,19,4
155985,40.7511,-73.9868,1,18,6
502256,40.7204,-73.995,3,22,4
42628,40.7366,-73.9892,1,18,6
179988,40.7385,-73.9834,1,16,2
287341,40.6747,-74.0169,2,13,3
526325,40.6417,-73.789,3,19,3
13168,40.7354,-73.9794,0,14,0
4761,40.7504,-74.0356,0,16,0
558857,40.736,-73.9763,4,18,3
249173,40.7655,-73.9776,2,23,5
115,40.8674,-73.8822,0,7,5
517102,40.7552,-73.9838,3,16,2
292365,40.7171,-74.0063,2,16,5
77502,40.7553,-73.9703,1,12,6
75986,40.7962,-73.9685,1,2,6
373601,40.6466,-73.7896,3,15,3
6327,40.812,-73.9438,0,17,2
77806,40.7683,-73.9846,1,14,6
499686,40.7445,-73.9812,3,18,4
295811,40.7542,-73.9739,2,16,6
129198,40.7403,-73.9943,1,17,0
67244,40.7195,-73.9914,1,11,1
320897,40.766,-73.9694,2,7,6
7483,40.6878,-74.1817,0,15,3
495950,40.811,-73.8875,3,9,4
75451,40.7417,-73.9894,1,21,5
545325,40.6621,-73.9821,3,12,6
260431,40.7321,-74.0,2,22,0
216283,40.8101,-73.9432,1,20,6
372838,40.7404,-74.0057,3,12,3
445382,40.7519,-73.9863,3,16,6
448864,40.7411,-74.0016,3,5,4
196264,40.7612,-73.9696,1,21,1
417804,40.7195,-74.0103,3,15,2
377586,40.795,-73.9623,3,8,1
109620,40.7291,-74.0052,1,16,5
400267,40.7339,-73.9778,3,10,4
383545,40.7367,-73.9894,3,20,1
408071,40.7288,-73.9765,3,7,0
102099,40.7074,-74.0078,1,19,3
151468,40.7248,-73.9984,1,6,6
297536,40.7403,-74.006,2,23,6
66655,40.7677,-73.9916,1,8,1
13579,40.772,-73.9614,0,19,0
249263,40.7516,-73.8859,2,3,6
469290,40.7824,-73.9807,3,22,2
32197,40.7167,-74.0057,0,11,5
144875,40.7251,-74.0077,1,22,1
422563,40.7162,-73.951,3,23,2
393878,40.706,-74.0124,3,13,6
271933,40.774,-73.8725,2,20,5
507318,40.7709,-73.8658,3,16,0
417562,40.7069,-73.9167,3,14,2
488833,40.7329,-74.0,3,12,6
359909,40.7598,-73.9859,3,21,0
384128,40.7395,-73.9847,3,22,1
121383,40.704,-74.0114,1,15,4
135457,40.7339,-73.9771,1,19,2
367080,40.7112,-73.9493,3,19,2
331485,40.747,-73.9936,3,18,5
199287,40.7733,-73.8857,1,13,5
336538,40.7257,-73.9988,3,15,6
141303,40.7804,-73.9566,1,7,1
458961,40.7215,-74.0052,3,12,0
36528,40.7221,-73.9919,1,10,5
346439,40.7193,-74.0082,3,18,4
504132,40.6946,-73.9556,3,7,0
389226,40.7746,-73.9481,3,17,5
62114,40.7416,-73.9897,1,0,3
282992,40.7171,-74.0046,2,20,0
512678,40.7299,-73.9812,3,0,2
65751,40.704,-73.9243,1,23,3
355603,40.7071,-74.0122,3,17,0
520816,40.7452,-73.998,3,22,2
355408,40.7247,-73.9819,3,16,0
151219,40.7425,-73.9961,1,3,6
169232,40.6861,-73.9742,1,13,0
112050,40.7514,-73.9937,1,21,5
421813,40.7685,-73.9919,3,22,2
394397,40.6449,-73.7821,3,14,6
105497,40.7638,-73.9751,1,17,1
296128,40.7534,-73.9773,2,17,6
93855,40.6665,-73.9374,1,8,2
82180,40.7462,-73.9949,1,10,4
466803,40.7559,-73.9748,3,15,2
545605,40.7677,-73.9887,3,13,6
15771,40.7401,-74.008,0,20,3
300392,40.7515,-73.9807,2,18,4
425885,40.7223,-73.9861,3,16,3
59345,40.6795,-73.974,1,18,2
387108,40.748,-73.9885,3,12,5
398904,40.7668,-73.9787,3,6,4
416077,40.7975,-73.9403,3,7,2
265284,40.7111,-73.9006,2,14,3
10937,40.7421,-74.008,0,17,6
311068,40.7383,-73.9994,2,2,3
440353,40.7632,-73.9794,3,21,5
220641,40.7595,-73.9723,2,16,5
538042,40.707,-74.0174,3,17,5
390908,40.8024,-73.9569,3,22,5
459809,40.7411,-73.9926,3,15,0
294138,40.7904,-73.9678,2,6,6
57564,40.7209,-73.9978,1,11,2
383320,40.7606,-73.9736,3,20,1
38670,40.7061,-74.0092,1,20,5
76130,40.768,-73.9848,1,5,6
196074,40.7227,-73.999,1,20,1
389717,40.7617,-73.975,3,19,5
83928,40.7404,-73.9222,1,16,4
228354,40.7454,-73.991,2,18,4
377352,40.7401,-73.9955,3,8,1
313533,40.6416,-73.7884,2,5,1
479675,40.7344,-73.9922,3,0,5
321943,40.7491,-73.9758,2,11,6
93289,40.7226,-73.9878,1,1,2
25301,40.7564,-73.9779,0,17,6
78102,40.7528,-73.9813,1,15,6
342704,40.6738,-73.9799,3,10,4
438372,40.7266,-73.9993,3,18,5
131529,40.7052,-74.01,1,23,0
252659,40.6789,-73.9867,2,0,4
372145,40.7542,-73.9645,3,9,3
552023,40.7224,-73.9823,3,20,6
379660,40.6435,-73.7898,3,16,1
57514,40.783,-73.9779,1,11,2
91405,40.7618,-74.0009,1,20,0
263002,40.7498,-73.9922,2,19,2
286104,40.7336,-74.0079,2,22,2
365138,40.7462,-73.9725,3,16,2
463156,40.7505,-73.9947,3,21,0
164402,40.7629,-73.9758,1,19,4
138501,40.7297,-73.9914,1,13,3
67794,40.7666,-73.9846,1,14,1
502015,40.7757,-73.9826,3,21,4
461927,40.6665,-73.9843,3,19,0
389674,40.7058,-74.0099,3,19,5
73639,40.7557,-73.9752,1,16,5
116281,40.7346,-73.9943,1,17,6
397990,40.7526,-73.9894,3,22,6
478715,40.7574,-73.9848,3,19,1
400213,40.7684,-73.9848,3,9,4
226159,40.7173,-74.0085,2,7,4
157316,40.7636,-73.9793,1,20,6
69678,40.7605,-73.976,1,18,1
39218,40.7557,-73.9924,1,23,5
53835,40.7382,-74.0,1,18,0
538397,40.7616,-73.9688,3,18,5
28817,40.7584,-73.9921,0,9,2
502547,40.7528,-73.9749,3,22,4
447858,40.7312,-73.9861,3,21,6
543067,40.7704,-73.9564,3,8,6
310293,40.7267,-73.9958,2,22,2
543929,40.7696,-73.9808,3,10,6
208988,40.7868,-73.9729,1,12,6
436077,40.6692,-73.9934,3,14,5
238596,40.6813,-73.9675,2,22,2
399590,40.7287,-73.9786,3,7,4
14395,40.7414,-73.995,0,15,2
196211,40.717,-74.0019,1,20,1
459125,40.7711,-73.8662,3,12,0
45190,40.7586,-73.9616,1,11,4
48411,40.755,-73.9843,1,21,4
243881,40.753,-73.9889,2,16,1
1426,40.7578,-73.9746,0,11,6
444295,40.7257,-74.0058,3,14,6
303240,40.7196,-74.0098,2,11,0
122386,40.7628,-73.972,1,17,4
25671,40.7411,-73.9898,0,20,6
366288,40.6834,-73.9998,3,18,2
205580,40.7065,-74.0178,1,4,6
336439,40.7629,-73.9699,3,14,6
6823,40.767,-73.9874,0,22,2
308133,40.7086,-74.0094,2,15,2
302550,40.7376,-74.0049,2,7,0
383057,40.7556,-73.9771,3,19,1
221974,40.7094,-74.0113,2,23,5
26316,40.7641,-73.974,0,14,4
109377,40.7628,-73.9787,1,16,5
239032,40.6765,-73.9542,2,23,2
40370,40.7806,-73.9463,1,9,6
497946,40.7148,-73.9979,3,15,4
532221,40.7574,-73.9769,3,20,1
449716,40.7811,-73.9814,3,7,4
329638,40.707,-74.0041,3,14,5
461742,40.7322,-73.985,3,18,0
383498,40.7223,-74.0038,3,20,1
499135,40.76,-73.9788,3,17,4
247278,40.7227,-73.9969,2,13,5
446471,40.7342,-73.9908,3,18,6
361953,40.7424,-73.9529,3,1,2
272442,40.7345,-73.9869,2,21,5
103564,40.746,-73.9923,1,8,1
461590,40.7261,-74.0006,3,18,0
536003,40.7392,-73.9815,3,14,5
270214,40.7602,-73.9696,2,13,5
446173,40.7313,-73.9884,3,18,6
32590,40.7304,-73.8624,0,16,5
486816,40.7837,-73.9525,3,6,6
193063,40.8902,-73.9055,1,12,1
289179,40.7717,-73.9793,2,11,1
56759,40.5782,-73.9569,1,1,2
81646,40.797,-73.973,1,8,4
488196,40.774,-73.8716,3,10,6
476062,40.788,-73.9676,3,10,1
198245,40.7132,-74.0092,1,8,5
558548,40.7665,-73.9607,4,18,2
431664,40.7404,-73.9889,3,18,1
153055,40.7474,-73.9853,1,11,6
57012,40.716,-73.9871,1,6,2
431975,40.7555,-73.97,3,19,1
126905,40.7708,-73.8669,1,9,0
361938,40.7597,-74.0279,3,1,2
544428,40.7649,-73.9668,3,11,6
320482,40.7106,-74.0146,2,6,6
246739,40.751,-73.9828,2,8,5
55340,40.7225,-74.0037,1,21,0
24099,40.7589,-73.9689,0,15,5
147555,40.7482,-73.9889,1,15,5
79913,40.6735,-73.9918,1,20,6
113738,40.7809,-73.946,1,8,6
150748,40.7404,-73.982,1,21,5
369539,40.7223,-73.955,3,23,2
487346,40.7483,-74.0057,3,7,6
349592,40.7204,-73.9873,3,23,4
365983,40.7763,-73.9438,3,18,2
314356,40.7319,-73.9964,2,11,1
472646,40.6936,-73.9825,3,16,3
554743,40.7497,-74.0028,4,14,5
254197,40.7188,-73.9938,2,14,4
341810,40.6974,-73.9929,3,7,4
201788,40.7665,-73.967,1,17,5
81280,40.7811,-73.9515,1,6,4
286457,40.7218,-73.9919,2,0,3
76287,40.6975,-73.9965,1,6,6
480825,40.7706,-73.9526,3,8,5
65702,40.7202,-73.9883,1,22,3
78562,40.7662,-73.9779,1,16,6
172980,40.7593,-73.9622,1,19,0
390621,40.7152,-73.9917,3,21,5
314808,40.7525,-74.0,2,15,1
36394,40.7529,-74.0292,1,9,5
9813,40.7682,-73.9668,0,17,5
292206,40.7097,-74.0147,2,15,5
315767,40.7608,-73.9809,2,20,1
496357,40.7486,-73.9927,3,11,4
237799,40.6907,-73.9596,2,19,2
177877,40.7499,-73.9976,1,9,2
89757,40.7451,-73.9887,1,16,0
413951,40.6836,-73.9757,3,21,0
162169,40.7051,-74.0165,1,16,4
258819,40.7642,-73.9811,2,16,0
438375,40.7437,-73.9892,3,18,5
231062,40.7283,-73.9894,2,9,0
185290,40.7303,-74.0046,1,23,2
212008,40.7567,-73.9816,1,16,6
520311,40.7328,-74.0034,3,21,2
537059,40.7672,-73.9682,3,16,5
503079,40.7267,-73.98,3,1,0
123998,40.734,-74.0052,1,20,4
398682,40.7989,-73.7215,3,4,4
297048,40.7454,-73.9779,2,20,6
436519,40.7306,-74.0,3,16,5
493223,40.7094,-74.0167,3,21,6
150126,40.7199,-73.9872,1,20,5
500209,40.7462,-73.9788,3,19,4
354579,40.7719,-73.9829,3,15,0
29354,40.7589,-73.9644,0,17,2
152679,40.7751,-73.9537,1,10,6
265267,40.7723,-73.9673,2,14,3
279159,40.7108,-74.006,2,19,4
1551,40.7591,-73.9709,0,14,6
21990,40.7211,-74.0003,0,18,2
244378,40.7426,-73.9868,2,17,1
175189,40.7996,-73.9396,1,22,0
260500,40.7331,-74.0075,2,22,0
506501,40.7794,-73.9532,3,15,0
92280,40.7373,-73.9946,1,22,0
5029,40.7125,-74.0092,0,18,0
553263,40.8179,-73.9608,3,21,6
540332,40.7358,-73.9934,3,21,5
383795,40.7589,-73.9728,3,21,1
301577,40.7281,-74.0029,2,22,4
454177,40.7385,-73.9834,3,18,4
224858,40.7907,-73.9699,2,18,6
317312,40.7644,-73.9756,2,13,5
191837,40.7355,-74.0034,1,7,1
144160,40.7549,-73.7076,1,19,1
314426,40.747,-73.9924,2,12,1
371003,40.7311,-74.0045,3,1,3
161965,40.7152,-74.0157,1,16,4
69558,40.7653,-73.9677,1,18,1
196693,40.7384,-73.9855,1,23,1
461473,40.766,-73.9771,3,18,0
544215,40.7202,-74.0001,3,10,6
46672,40.7714,-73.9605,1,17,4
230637,40.7226,-73.9881,2,7,0
513228,40.7282,-73.9993,3,1,2
384953,40.7485,-73.9736,3,5,5
32356,40.6917,-73.9844,0,14,5
529672,40.77,-73.8646,3,13,1
94614,40.7086,-73.9564,1,13,2
172385,40.705,-74.0076,1,18,0
107414,40.7249,-73.9881,1,8,5
551481,40.766,-73.9948,3,19,6
172649,40.7727,-73.9582,1,19,0
358424,40.7752,-73.9635,3,19,0
223147,40.855,-73.8866,2,11,6
285126,40.684,-73.951,2,16,2
201812,40.7627,-73.9794,1,17,5
87001,40.7644,-73.9688,1,4,0
202612,40.717,-74.0073,1,18,5
535942,40.7232,-73.9975,3,14,5
502922,40.7566,-73.9736,3,23,4
185220,40.7441,-74.0068,1,23,2
158528,40.6978,-73.9695,1,2,4
546009,40.7261,-73.993,3,14,6
551473,40.7617,-73.9841,3,19,6
509548,40.7301,-73.9857,3,19,0
277026,40.7472,-73.9769,2,8,4
157196,40.7642,-73.9709,1,20,6
44227,40.7094,-74.015,1,6,4
46816,40.7443,-73.9918,1,17,4
171191,40.7496,-73.9758,1,17,0
258144,40.7562,-73.9737,2,13,0
198844,40.7574,-73.9693,1,11,5
317577,40.7182,-74.0145,2,14,5
286016,40.7701,-73.9925,2,21,2
275472,40.7397,-73.9727,2,18,6
325640,40.7343,-74.0014,2,20,6
466456,40.7565,-73.9978,3,14,2
367401,40.7346,-74.0007,3,20,2
205756,40.734,-74.0052,1,5,6
372644,40.7558,-73.9678,3,11,3
110441,40.7634,-73.9723,1,18,5
33399,40.7075,-74.009,0,5,6
433419,40.7231,-73.9999,3,6,5
401977,40.8056,-74.3925,3,15,4
540455,40.7458,-73.9842,3,21,5
405590,40.7516,-73.9902,3,21,4
292171,40.7448,-73.9972,2,15,5
233084,40.7518,-73.9937,2,17,0
139362,40.7255,-73.9766,1,17,3
345742,40.7542,-73.9984,3,17,4
426524,40.7458,-73.9937,3,18,3
189118,40.77,-73.9822,1,16,3
89463,40.7048,-73.9344,1,15,0
329719,40.7785,-73.9613,3,15,5
152585,40.7425,-74.0068,1,9,6
537597,40.7405,-74.0057,3,17,5
39653,40.7663,-73.9777,1,6,6
87525,40.7227,-73.9773,1,7,0
208093,40.7649,-73.9902,1,10,6
339000,40.7637,-73.8788,3,19,6
263383,40.742,-73.9851,2,21,2
200163,40.7759,-73.9605,1,15,5
50738,40.7085,-74.0015,1,10,0
491494,40.7565,-73.9926,3,18,6
173658,40.7645,-73.9727,1,21,0
107411,40.7197,-74.0102,1,8,5
419048,40.7626,-73.978,3,17,2
330711,40.7331,-73.9928,3,17,5
24098,40.7617,-73.9748,0,15,5
212215,40.772,-73.9538,1,16,6
539097,40.7454,-73.9832,3,19,5
478179,40.7409,-74.0017,3,17,1
267858,40.7533,-73.981,2,16,1
384488,40.7331,-74.0005,3,23,1
499199,40.7482,-73.9783,3,17,4
274799,40.7283,-74.0025,2,16,6
205098,40.7475,-73.9935,1,22,5
402384,41.1592,-73.7718,3,16,4
537932,40.7375,-73.9923,3,17,5
251880,40.7685,-73.8625,2,19,6
33175,40.7343,-74.0027,0,21,5
143910,40.7166,-74.0164,1,18,1
119135,40.6822,-73.9953,1,6,4
116341,40.7607,-73.9828,1,17,6
233753,40.6827,-73.998,2,19,0
49942,40.7579,-73.966,1,7,0
297327,40.7619,-73.9726,2,21,6
549888,40.7674,-73.9691,3,18,6
479462,40.7325,-73.9803,3,22,1
518048,40.7569,-73.9656,3,18,2
393903,40.7606,-73.9836,3,13,6
441217,40.708,-74.0102,3,23,5
544572,40.7705,-73.9644,3,11,6
99481,40.74,-74.0055,1,1,3
240426,40.7458,-74.0441,2,13,3
387664,40.7526,-73.9827,3,14,5
114380,40.7233,-73.9939,1,11,6
376366,40.7192,-73.9849,3,5,1
213934,40.7413,-74.0002,1,18,6
69380,40.7497,-73.9927,1,18,1
7144,40.7893,-73.9754,0,7,3
163827,40.7596,-73.9844,1,18,4
366198,40.7619,-73.9719,3,18,2
474590,40.7678,-73.9914,3,4,1
333359,40.7369,-74.0034,3,5,6
522434,40.7718,-73.9535,3,1,3
251351,40.764,-73.9708,2,17,6
147646,40.7277,-74.0072,1,15,5
235997,40.7211,-73.9938,2,10,2
460550,40.7552,-73.9731,3,16,0
215545,40.7277,-73.9874,1,19,6
383242,40.7101,-74.0106,3,20,1
219300,40.7207,-73.9842,2,7,5
375224,40.7579,-73.9663,3,20,3
106338,40.6459,-73.7767,1,21,1
502636,40.7525,-73.9962,3,22,4
82765,40.7517,-73.8913,1,13,4
542162,40.6934,-73.9977,3,6,6
374873,40.7533,-73.9785,3,18,3
76657,40.7459,-73.9846,1,7,6
528438,40.7809,-73.9787,3,8,1
538742,40.726,-74.0094,3,18,5
37146,40.7211,-74.0102,1,14,5
87335,40.6909,-73.9964,1,6,0
299122,40.7575,-73.9777,2,13,4
161359,40.7523,-73.9774,1,14,4
563400,40.7238,-73.9877,4,16,1
198359,40.76,-73.961,1,9,5
253751,40.7268,-74.0089,2,12,4
409610,40.7497,-73.9753,3,13,0
200578,40.6861,-73.9929,1,15,5
444269,40.751,-73.9872,3,14,6
323314,40.7519,-74.0066,2,15,6
162341,40.7199,-74.0086,1,16,4
462445,40.7727,-73.9532,3,20,0
453672,40.7614,-73.9688,3,18,4
307554,40.7025,-73.9852,2,11,2
277964,40.7095,-74.0179,2,14,4
55724,40.7391,-73.9934,1,22,0
337329,40.7574,-73.9874,3,16,6
213920,40.7663,-73.9897,1,18,6
202267,40.755,-73.9798,1,17,5
372957,40.7741,-73.8726,3,12,3
69250,40.7423,-73.9989,1,18,1
67364,40.719,-74.0109,1,12,1
84267,40.6908,-73.9569,1,17,4
306121,40.7514,-73.992,2,22,0
238036,40.7263,-74.0388,2,20,2
500069,40.7527,-73.9811,3,18,4
193996,40.7646,-73.9877,1,15,1
166390,40.7291,-73.9921,1,23,4
11666,40.7075,-74.0047,0,11,4
209777,40.6638,-73.9374,1,13,6
63522,40.7194,-73.9859,1,11,3
257598,40.7709,-73.9672,2,10,0
236810,40.7505,-73.9947,2,16,2
234365,40.726,-73.9977,2,20,0
136341,40.7873,-73.9679,1,22,2
122031,40.7406,-74.0046,1,16,4
355305,40.7456,-74.0083,3,16,0
188811,40.7385,-73.9784,1,15,3
509809,40.7654,-73.9701,3,20,0
118414,40.7428,-74.0077,1,22,6
263265,40.7417,-74.0038,2,21,2
272791,40.881,-73.9116,2,22,5
359052,40.7677,-73.9641,3,20,0
371265,40.7526,-73.9849,3,2,3
553361,40.7321,-73.9964,3,21,6
45681,40.7137,-74.0122,1,14,4
32503,40.8022,-73.9615,0,15,5
497451,40.7172,-74.0039,3,14,4
78512,40.7603,-73.9759,1,16,6
184210,40.6773,-74.0129,1,22,2
72980,40.7102,-74.0093,1,13,5
124329,40.7615,-73.9792,1,20,4
545837,40.769,-73.9247,3,13,6
103756,40.7468,-73.9887,1,9,1
176059,40.6864,-73.9146,1,0,2
430803,40.7593,-73.9727,3,16,1
380640,40.742,-74.0046,3,17,1
91990,40.7507,-73.9945,1,21,0
443347,40.7156,-74.006,3,10,6
446397,40.7571,-73.9821,3,18,6
535338,40.7625,-73.9781,3,12,5
379389,40.7349,-73.997,3,15,1
84475,40.7705,-73.9685,1,17,4
327952,40.7079,-74.0018,3,8,5
70493,40.7333,-74.0047,1,20,1
49657,40.736,-73.9979,1,5,0
559225,40.6879,-73.9658,4,13,5
528439,40.7402,-73.9895,3,8,1
505500,40.7224,-73.986,3,12,0
4841,40.7856,-73.9501,0,17,0
370843,40.7228,-74.0046,3,1,3
444951,40.7575,-73.9668,3,16,6
382809,40.7558,-73.9823,3,19,1
55606,40.6856,-73.9695,1,22,0
99940,40.7285,-74.0113,1,8,3
525362,40.7445,-73.9873,3,16,3
334953,40.7311,-73.9788,3,10,6
31713,40.7238,-73.997,0,19,1
538923,40.7332,-73.99,3,18,5
241113,40.7623,-73.968,2,17,3
352716,40.7633,-73.9737,3,11,0
112227,40.7442,-73.9992,1,21,5
